functional_size,work_effort,platform_MF,platform_MR,platform_Multi,platform_PC,platform_Proprietary,platform_Unknown,language_type_3GL,language_type_4GL,language_type_5GL,language_type_APG,language_type_ApG,language_type_Unknown,development_type_New Development,development_type_Not Defined,development_type_Other,development_type_POC,development_type_Porting,development_type_Re-development,industry_sector_Communication,industry_sector_Construction,industry_sector_Defence,industry_sector_Education,industry_sector_Electronics & Computers,industry_sector_Financial,industry_sector_Government,industry_sector_Insurance,industry_sector_Logistics,industry_sector_Manufacturing,industry_sector_Medical & Health Care,industry_sector_Mining,industry_sector_Professional Services,industry_sector_Service Industry,industry_sector_Unknown,industry_sector_Utilities,industry_sector_Wholesale & Retail,work_effort_log,work_effort_winsorized,functional_size_log,functional_size_squared,functional_size_sqrt
150.0,6960.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.848078421168667,6960.0,5.017279836814924,22500.0,12.24744871391589
480.0,1042.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.949856455000773,1042.0,6.175867270105761,230400.0,21.908902300206645
217.0,18225.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.810604425056072,16268.0,5.384495062789089,47089.0,14.730919862656235
244.0,1546.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.344072850573066,1546.0,5.501258210544727,59536.0,15.620499351813308
658.0,20223.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.914625296946584,16268.0,6.490723534502507,432964.0,25.65151067676132
7.0,218.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.389071729816501,218.0,2.0794415416798357,49.0,2.6457513110645907
344.0,3008.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.009363076630045,3008.0,5.84354441703136,118336.0,18.547236990991408
150.0,4474.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.406261630708956,4474.0,5.017279836814924,22500.0,12.24744871391589
121.0,1222.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.109062135687172,1222.0,4.804021044733257,14641.0,11.0
150.0,201.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.308267697401205,201.0,5.017279836814924,22500.0,12.24744871391589
188.0,534.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.282266746896006,534.0,5.241747015059643,35344.0,13.711309200802088
223.0,6111.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.718009330846357,6111.0,5.4116460518550396,49729.0,14.933184523068078
155.0,1027.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.93537044601511,1027.0,5.049856007249537,24025.0,12.449899597988733
116.0,1248.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.130098510125578,1248.0,4.762173934797756,13456.0,10.770329614269007
467.0,763.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.638567789166521,763.0,6.148468295917647,218089.0,21.61018278497431
826.0,5036.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.52456594574565,5036.0,6.717804695023691,682276.0,28.74021572639983
840.0,851.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6.747586526829315,851.0,6.734591659972948,705600.0,28.982753492378876
106.0,1032.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.940222469119639,1032.0,4.672828834461906,11236.0,10.295630140987
74.0,235.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.4638318050256105,235.0,4.31748811353631,5476.0,8.602325267042627
68.0,617.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.42648845745769,617.0,4.23410650459726,4624.0,8.246211251235321
54.0,20.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.044522437723423,32.0,4.007333185232471,2916.0,7.3484692283495345
150.0,7650.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.942591637231851,7650.0,5.017279836814924,22500.0,12.24744871391589
252.0,5490.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.610865667278873,5490.0,5.53338948872752,63504.0,15.874507866387544
150.0,46434.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.745808764210109,16268.0,5.017279836814924,22500.0,12.24744871391589
150.0,75.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.330733340286331,75.0,5.017279836814924,22500.0,12.24744871391589
379.0,2391.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.779885115070522,2391.0,5.940171252720432,143641.0,19.467922333931785
4.0,886.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.787844982309579,886.0,1.6094379124341003,16.0,2.0
258.0,605.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.406879986069314,605.0,5.556828061699537,66564.0,16.06237840420901
150.0,6538.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.785539527561276,6538.0,5.017279836814924,22500.0,12.24744871391589
150.0,788.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.670766320845874,788.0,5.017279836814924,22500.0,12.24744871391589
1727.0,302.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.713732805509369,302.0,7.454719949364001,2982529.0,41.557189510360296
331.0,4172.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.336390480591552,4172.0,5.805134968916488,109561.0,18.193405398660254
228.0,1792.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.491645473605133,1792.0,5.43372200355424,51984.0,15.0996688705415
3.0,3340.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.114025442356757,3340.0,1.3862943611198906,9.0,1.7320508075688772
132.0,1356.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.213031659834869,1356.0,4.890349128221754,17424.0,11.489125293076057
124.0,3639.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.199738960630786,3639.0,4.8283137373023015,15376.0,11.135528725660043
